"pop","author","genus","species","class","referenced","Ocean","num_individuals","gene_diversity","allelic_richness","global_fst","Ne","long","lat","hupopdens25km","hupopdens50km","hupopdens100km","hupopdens200km","impacts25km","impacts50km","impacts100km","impacts200km"
"Stevens_Ayr","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",34,0.842488465974625,6.01422909179697,0.0244552549772092,134,-383946.476967334,7378745.81270647,104.788880099667,95.2211752618535,147.791189725941,103.774816120198,2.71385602703675,1.81940488039715,1.82903548057617,1.80954319187965
"Stevens_Bar","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",40,0.867910109166119,6.48711490105227,-0.00278933119088309,428.4,-535638.089527431,7059574.98539006,30.3586467561268,105.825533404922,56.5009744743972,89.584963314267,4.0070479153982,3.44113129379959,3.20861435822642,3.00199061213535
"Stevens_Boy","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",36,0.834908693415638,5.98546796598446,0.0340330872798452,2279.7,-460016.089988797,7221732.5332607,620.16235720525,791.272591064967,239.98243494018,94.8808974294906,4.0629857270567,3.72165842334953,2.64568798070436,2.19667084686025
"Stevens_Cam","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.848977646285339,6.30747587915803,0.0147835511538945,55.8,-414639.736392212,6957711.85103317,NA,160.824615994367,151.421717399026,178.21218527986,4.50114445557693,4.25252328228415,3.61439249712497,3.82639204305752
"Stevens_Creed","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",36,0.845612507348618,6.06729231932492,0.0216154603278977,34.9,-465054.402751302,7617810.33857811,15.0206401348114,13.5456665907478,5.32175479655278,10.4434170319649,5.02976826783491,3.78276728455612,3.02679658184064,3.47457329781191
"Stevens_Dar","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",39,0.844071882533421,5.9626171066671,0.0244884161026365,21,-268449.819444467,6880329.02599041,29.317609093406,339.026674961784,197.219912939657,225.033987775576,5.12245377845585,4.68688030857779,3.76305437505428,2.94669937196425
"Stevens_Elle","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",50,0.823316666666667,5.93692119106503,0.0511865501107635,374.5,-339025.621537087,6589434.28587197,NA,277.037033081055,163.947496188217,117.587233933528,5.48620078630064,5.28114905348405,4.16023086312922,3.56189465700794
"Stevens_Fow","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",36,0.826195987654321,5.93147245165392,0.044113453614597,40.4,-349110.131745607,6867878.83474256,NA,416.79482737439,178.073145446631,192.548463934104,5.73176299861634,5.05805787193619,4.08939711096337,3.72168717532227
"Stevens_Itc","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",29,0.747671422909235,4.61531325504497,0.132013362348295,29.6,-102089.12379526,6925737.56132784,380.683076642964,733.814476296169,397.238816916121,455.632528762707,3.40975862058116,3.21400337207866,2.75365686736851,2.08490279777299
"Stevens_Lau","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",47,0.841274332277048,6.03858593063654,0.0298661382773411,356.8,-778376.981056608,7081539.40437668,41.0677754430234,29.3752603960198,32.1824700638294,42.6343427767495,0.93959030858241,1.47818130864436,2.78495199571108,3.23517645463499
"Stevens_Leuger","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",28,0.826530612244898,6.16070322532549,0.0398625698460016,NA,-303733.778149022,6761641.47825513,193.177079423945,125.381345388698,116.5362113619,146.288953122594,4.29651914887917,3.58410026951656,3.50996188457306,3.49980163491296
"Stevens_Moy","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",31,0.837113321461516,6.09868070697422,0.0289491553871243,92.7,-707035.339654721,7294754.96590315,21.6057820353508,32.7408867626371,25.2031321945756,43.4223586013679,3.18705761987401,2.56656371253636,2.25229567572399,2.82697477173076
"Stevens_Rib","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",31,0.833766909469303,5.94403350834882,0.0331577301653279,69.2,-253319.111789933,7221732.5332607,1548.17385859793,887.255635316738,396.655502112707,294.006243992602,3.71818786270288,2.8268072854196,1.62491683093759,1.33472263007059
"Stevens_Scorff","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",31,0.810137010058966,5.71399369217826,0.0605591361486817,NA,-268449.819444467,6600652.44502839,130.889357997349,245.320330437193,125.870261692,130.901577075765,3.71133317108203,3.38778643676532,2.92269124967247,2.96972801954977
"Stevens_See","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",32,0.825207609953704,5.82098009662428,0.0434933817964283,NA,-137374.840784238,6744222.39046996,213.698723161635,115.444014819483,114.648797370771,120.525680804989,3.02017112667631,1.92306014643617,1.35440299740947,2.01721772981195
"Stevens_Sella","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",41,0.818195916600634,5.73963459835887,0.0548127695522956,NA,-394478.600658682,6181335.13435625,54.1319970785011,54.5960547545747,120.898981608213,73.6132805833088,4.44739710469811,3.38086595434874,2.68750348137401,2.34831196340953
"Stevens_Taw","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",32,0.850792987041493,6.29945181115512,0.013830152245756,60.2,-328941.111328567,6990240.41375267,178.291189920308,160.338575244759,201.820427251958,183.919351180098,2.14803233009665,1.89737480975264,1.52785379783823,2.88737027639537
"Stevens_Teifi","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",27,0.859339277549154,6.45090414166778,0.00107778255682744,39.8,-389440.287896177,7086217.21518008,55.6615163327418,68.4758627097375,96.5979088841165,182.788488692266,3.49103300125293,3.10048223034957,3.17520323588314,2.61223646111079
"Stevens_Ulla","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",40,0.70375,4.5631058355305,0.186925345081145,117.9,-712081.537100735,6052555.42630174,362.526972701429,340.825513303565,145.425998444736,136.823299924229,3.63594045862936,2.90491304351063,2.57835847887031,2.78526554008772
"Stevens_Usk","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.857638888888889,6.3690528489549,0.00493185332864154,244.4,-248280.799027428,6993493.61945915,425.164396315277,358.31141884565,233.77204233008,270.074227307861,1.91199401129477,0.89254653798183,0.95877583016634,2.03754439565084
"Stiller_BC20Z3BC15ReeIs","Stiller","Phycodurus","Eques","Actinopteryggi","georeferenced in QGIS","Indian",8,0.456290998542274,2.21526687598116,0.126585943438119,NA,10781279.6902453,-5025864.9244623,NA,0.70034583850277,1.87628973259567,20.258726326091,2.5171717881946,2.04993265854628,1.37553632819392,1.56915038097477
"Stiller_BremerBay","Stiller","Phycodurus","Eques","Actinopteryggi","georeferenced in QGIS","Indian",10,0.183571428571429,1.58778450651516,0.654342652421531,NA,9421723.71271982,-5069040.99952858,0.527640891352098,0.216582417221044,0.26463032485574,1.11744792010505,2.28865831653909,2.38412254440468,2.2394275580109,2.11584389007013
"Stiller_EncouterBay","Stiller","Phycodurus","Eques","Actinopteryggi","georeferenced in QGIS","Indian",6,0.28968253968254,2.28138528138528,0.434704939168334,7.3,10931656.3741365,-5214500.33470401,38.8681849697229,24.2797317642562,78.3430465284811,22.7878724094274,1.75682645037441,1.71174003280882,1.79798832287488,1.69592018616339
"Stiller_RapidBayCarr","Stiller","Phycodurus","Eques","Actinopteryggi","georeferenced in QGIS","Indian",7,0.326530612244898,1.93863279577565,0.370967772140949,1.1,10901292.4579418,-5194256.40309219,14.1881321134901,68.7138812919068,94.560371735947,25.5591221140687,1.84062883280633,2.1384002534824,1.78687800845973,1.88260844970912
"Stiller_WDBC28BC33","Stiller","Phycodurus","Eques","Actinopteryggi","georeferenced in QGIS","Indian",9,0.449018959435626,2.52719106290535,0.148352547220324,NA,10829731.0704105,-5069910.91986768,2.48008788804092,2.51838086130509,5.56346888825119,21.0774245124441,1.94442794808482,1.74748961361442,1.93067254558933,1.42306086372949
"Stiller_WoolBayEd","Stiller","Phycodurus","Eques","Actinopteryggi","georeferenced in QGIS","Indian",9,0.292768959435626,1.80743766037884,0.445485478872617,0.7,10863934.8274743,-5144714.17579004,5.24692137996109,3.74745912722356,101.974540871429,25.2205156240132,2.34745452256138,2.23907038858336,1.86623235964736,1.83367054357046
"Tatarenkov_BW","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords on paper","Atlantic",40,0.6013671875,3.65199865756313,0.18583567272303,119.6,-6906041.95379614,2648848.85347773,36.5080877318418,35.282429785564,23.3757285327463,18.1232358193983,3.57633668511417,3.52527968656969,3.0322795162125,2.60838593416788
"Tatarenkov_CROB","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords on paper","Atlantic",50,0.584541797688463,3.53474508769825,0.210611963516589,127.9,-6906589.3873722,2650014.94915627,36.5080877031599,35.3113173459114,23.3436182749232,18.6725044404034,3.56268266399141,3.52337134210475,3.02015587642584,2.60069844014706
"Tatarenkov_Hon","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords on paper","Atlantic",20,0.481943819252078,3.02279250222295,0.33909997665899,16,-6856218.71754709,2483986.38202306,84.8621628115876,344.726312853256,119.883774537163,64.9837760102532,3.64746100201382,3.85615169493362,2.88366388980141,2.0278353729224
"Tatarenkov_SAND","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords on paper","Atlantic",44,0.421489982442702,2.24202768210335,0.430010906656867,40.6,-6898134.40470457,2685400.29587814,36.5080874972873,36.5080875970621,26.9801627977495,18.7251238988084,3.48028060832627,3.6476534993092,3.20896732607657,2.6785489520728
"Tatarenkov_TA","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords on paper","Atlantic",30,0.581437074829932,3.65779588353779,0.209437194517221,48.2,-6922752.12125128,2655991.8709135,36.5080876187702,33.1482443173702,20.7913481892053,19.7723718220434,3.42581218915571,3.20187296246119,2.64559727567197,2.39402624655825
"Tatarenkov_TC","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords on paper","Atlantic",59,0.681629600701413,4.37332411088926,0.0808525080330638,194.6,-6946406.17177947,2588748.16300606,15.5998078639082,15.0973248595608,14.546042980828,42.4196142266417,2.88690905198965,2.3933683656734,2.25989680011258,2.00196392061578
"Tatarenkov2_ALM","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",13,0.446386946386946,2.86191813974153,0.462653924620837,1.2,-6486130.12377537,1452589.05558702,65.1372504568449,39.2994949148128,23.4498534554537,76.6422101584188,2.46230583372099,2.10373253635666,1.78176569333381,2.04270007612395
"Tatarenkov2_ARB","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",8,0.179924242424242,1.4786424512987,0.801819141200028,1,-5520687.76490894,1933700.06331643,453.104828687566,372.614502224497,112.933781708184,66.772019416505,4.76890402564545,4.45443281775935,3.98901462346439,3.75311642122233
"Tatarenkov2_BNR","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",11,0.317430503380917,2.17278701368291,0.62647648427722,2.8,-5378957.74034145,1876726.65286134,59.941681781568,70.4788802912978,208.481044311024,70.2105239060245,3.9699503896198,4.14560420592222,4.25935274727334,3.94127030716606
"Tatarenkov2_CHI","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",28,0.47083719851577,3.01630666255411,0.443013396801083,1.9,-6449695.39551262,1400077.93650219,23.1778714595577,19.2589231709743,26.8569856353292,66.83664877165,2.57315857903435,2.06246947284298,1.39880342445173,2.06727124213184
"Tatarenkov2_EI","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",12,0.15993265993266,1.3444475440738,0.827412441025138,5.4,-6030219.11540891,3672322.63252212,18.0866095520729,17.8250867675685,8.96956146823215,46.5437683516412,2.59210898986516,2.79034231860466,2.95986676321877,3.13621292370912
"Tatarenkov2_NEL","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",14,0.36840357444753,2.08307662732005,0.552618799468746,0.5,-6043625.83701411,3853145.43725088,71.4661202158584,59.3433922604728,268.289660627113,56.2332523370233,2.98916466382212,3.48976872165596,3.46236513747343,3.21064990121246
"Tatarenkov2_NUKR","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",29,0.302958238748964,1.8525863346587,0.646011839730078,3.1,-6324354.86832194,4115158.71900916,403.934978838569,163.204007217726,102.768193005587,180.050289650382,2.17016954007063,2.03423875332374,2.04492649135978,2.00088882635139
"Tatarenkov2_TA","Tatarenkov","Kryptolebias","Marmoratus","Actinopteryggi","coords in data","Atlantic",30,0.594120799835086,3.65779588353779,0.268381345508518,48.2,-6923275.50654263,2657556.60894127,36.5080876374364,33.4884473049315,20.7520820997181,19.6293137934788,3.42456912960376,3.18554086596922,2.63336298464536,2.38449287121573
"Taugbol_ChignikLagoon","Taugbol","Gasterosteus","Aculeatus","Actinopteryggi","georeferenced in QGIS","Multiple",103,0.865754222196982,6.72506709438529,NA,470.5,-12482483.9715836,7472893.42731028,0.363876548961822,0.121629848990459,0.0627174509175203,0.0824216926229374,1.13083087552892,1.17329168780896,1.6245552037881,2.2296348343166
"Tysklind_AT1","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",96,0.726071827294463,5.57224860885177,0.0102996240824618,NA,-587732.193474022,7426647.43526572,NA,22.2790109880509,64.465394755306,56.6722713056548,4.94447725234969,4.758017081518,3.87040237048646,3.13248706927128
"Tysklind_AT2","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",48,0.724258270199892,5.43986595348561,0.00694257808818555,NA,-886836.322006832,7174677.07247869,NA,NA,17.8075633667808,33.6714950719992,5.17944948700653,5.14907416307751,4.79036174419234,3.95690433977371
"Tysklind_EC1","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",366,0.733300296994375,5.57564598234164,0.00436586111466253,NA,57597.613036151,6948168.51855035,483.809937765545,311.520583509077,759.152563211833,401.685301525057,3.65215622703377,3.17031597310644,2.9690229161504,1.80204990736956
"Tysklind_EC2","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",223,0.736893746579339,5.59335312529698,-0.00141887135103613,5541,-231044.880875884,6931750.56167803,125.548369471413,229.602707148654,289.920167084422,253.85070881543,2.44382977178667,2.25951435172809,2.45591938691208,2.47068591864753
"Tysklind_IS1","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",94,0.732853360835267,5.55066117138585,0.000858726653948483,655.9,-530568.238030888,6987064.04479348,NA,NA,61.9984432996902,74.3926247872109,4.86845851808049,4.89556898648993,4.87970652886127,3.68198212580282
"Tysklind_IS2","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",99,0.73250808977018,5.67206118039804,0.00174860490785278,NA,-354637.294885695,7085657.39117269,48.4151823873475,55.4118539806711,96.0372523463369,248.532652621032,1.70823740135635,1.96124629904649,2.30435869144424,2.43558360203094
"Tysklind_IS3","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",217,0.729637680102238,5.56223889997412,0.00837888862225489,NA,-336873.102939022,7125856.1102058,145.272267200888,43.2431764848709,77.8636160084394,312.540854371083,3.15951744464962,1.86745169625934,2.01065599328333,2.26027615652356
"Tysklind_IS4","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",100,0.721336548589328,5.57521026607206,0.0170187843048185,15552.2,-329797.466804523,7224560.7948173,181.987464680391,187.589504797669,246.969720846904,233.906803164911,4.96867694013981,4.0990630956029,3.30923366487677,1.84151533861397
"Tysklind_IS5","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",326,0.735269753984009,5.59718885357664,0.00146479061743621,1351.7,-275845.652576282,7208416.9320548,422.162610468866,577.510419955402,352.449438384903,294.368372533953,4.47578240075747,3.09890387427853,1.96802597059353,1.55232735131141
"Tysklind_IS6","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",269,0.725702219441569,5.56125802513829,0.0141588813497605,14414.9,-299129.122979534,7304689.18768072,459.867676054329,74.030173679039,82.1107506340973,240.296631953431,3.50356480981165,2.68465898075693,2.13488528237728,1.63899551690002
"Tysklind_IS7","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",64,0.739995028398616,5.6552223202278,-0.011279609957338,NA,-443237.483480798,7265008.51481315,133.596342223922,141.798134995122,270.080645570312,117.838364359863,3.59364422290503,3.39817548651593,2.82661328272997,2.1769024880509
"Tysklind_NS1","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",448,0.735982891992989,5.62236125225407,0.000969533076052076,NA,228419.281267255,7376070.33804957,NA,NA,NA,NA,3.76377741520317,4.09650567789217,4.54505276421339,4.6530294834179
"Tysklind_NS2","Tysklind","Limanda","Limanda","Actinopteryggi","coords in data","Atlantic",270,0.736854823321796,5.58719869810605,-0.000976467644089984,NA,-98897.5852583767,7373100.63309029,960.651110649109,772.297172694251,234.377267519865,285.661055818374,5.35712155562707,4.11163523718628,3.23067537049197,2.82672390442728
